name,cell_id,element,num_element,activity_type,ctrl_type,node_type,poi_id,x_coord,y_coord,boundary
,117,3293;3294;3297;3298;5184;8230;33580;38212;38215,9,secondary;motorway;primary;motorway;primary;primary;motorway;tertiary;primary,,,,120.67904584,31.11126162,"POLYGON ((120.67536481 31.11356868, 120.68272686 31.11356868, 120.68272686 31.10895456, 120.67536481 31.10895456, 120.67536481 31.11356868))"
,118,3295;3296,2,motorway;primary,,,,120.68640788,31.11126162,"POLYGON ((120.68272686 31.11356868, 120.6900889 31.11356868, 120.6900889 31.10895456, 120.68272686 31.10895456, 120.68272686 31.11356868))"
,119,5193,1,primary,,,,120.69376992,31.11126162,"POLYGON ((120.6900889 31.11356868, 120.69745095 31.11356868, 120.69745095 31.10895456, 120.6900889 31.10895456, 120.6900889 31.11356868))"
,120,31292,1,primary,,,,120.70849401,31.11126162,"POLYGON ((120.70481299 31.11356868, 120.71217504 31.11356868, 120.71217504 31.10895456, 120.70481299 31.10895456, 120.70481299 31.11356868))"
,121,5124;12445;12446,3,secondary;unclassified;unclassified,,,,120.77475242,31.11126162,"POLYGON ((120.7710714 31.11356868, 120.77843344 31.11356868, 120.77843344 31.10895456, 120.7710714 31.10895456, 120.7710714 31.11356868))"
,122,12373;12374;12375;12378;12380;12383;12386;12449,8,tertiary;tertiary;secondary;tertiary;tertiary;tertiary;tertiary;secondary,,,,120.78211447,31.11126162,"POLYGON ((120.77843344 31.11356868, 120.78579549 31.11356868, 120.78579549 31.10895456, 120.77843344 31.10895456, 120.77843344 31.11356868))"
,123,12450,1,tertiary,,,,120.78947651,31.11126162,"POLYGON ((120.78579549 31.11356868, 120.79315753 31.11356868, 120.79315753 31.10895456, 120.78579549 31.10895456, 120.78579549 31.11356868))"
,124,12447;12448;57475;57482;57490,5,primary;primary;primary;unclassified;primary,,,,120.79683855,31.11126162,"POLYGON ((120.79315753 31.11356868, 120.80051958 31.11356868, 120.80051958 31.10895456, 120.79315753 31.10895456, 120.79315753 31.11356868))"
,125,57446;57449;57466;57472;57481;57499;57502,7,service;unclassified;residential;residential;residential;service;residential,,,,120.80420061,31.11126162,"POLYGON ((120.80051958 31.11356868, 120.80788163 31.11356868, 120.80788163 31.10895456, 120.80051958 31.10895456, 120.80051958 31.11356868))"
,126,57463;57465;57468;57470;57473;57479;57498;57504;57505,9,unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;residential,,,,120.81156265,31.11126162,"POLYGON ((120.80788163 31.11356868, 120.81524367 31.11356868, 120.81524367 31.10895456, 120.80788163 31.10895456, 120.80788163 31.11356868))"
,127,26522;26526;57445;57469;57471;57476;57478;57480;57503;57512,10,motorway;motorway;motorway;motorway;unclassified;unclassified;track;track;track;residential,,,,120.81892469,31.11126162,"POLYGON ((120.81524367 31.11356868, 120.82260572 31.11356868, 120.82260572 31.10895456, 120.81524367 31.10895456, 120.81524367 31.11356868))"
,128,4985;4992,2,primary;primary,,,,120.82628674,31.11126162,"POLYGON ((120.82260572 31.11356868, 120.82996776 31.11356868, 120.82996776 31.10895456, 120.82260572 31.10895456, 120.82260572 31.11356868))"
,129,4978;4987,2,primary;primary,,,,120.83364879,31.11126162,"POLYGON ((120.82996776 31.11356868, 120.83732981 31.11356868, 120.83732981 31.10895456, 120.82996776 31.10895456, 120.82996776 31.11356868))"
,130,4981;4983;4993;37295;37298;37299;37300;37301;37302;37303;37304;45988;45989;45990,14,primary;primary;primary;footway;service;service;service;footway;service;service;service;footway;service;footway,,,,120.84101083,31.11126162,"POLYGON ((120.83732981 31.11356868, 120.84469185 31.11356868, 120.84469185 31.10895456, 120.83732981 31.10895456, 120.83732981 31.11356868))"
,131,2087;2091;2092;2095;2096;4957;4975;8507;8511;8513;8514;37222;37223;37307;37308;37309;37310;37311;37312;37313;37314;37315;37316;37317;37318;37319;37322;37323;37324;37325;39239;39240;45979;45980;45981;45982;45983;45984;45985,39,service;tertiary;residential;residential;service;residential;residential;footway;footway;footway;footway;footway;service;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway,,,,120.84837287,31.11126162,"POLYGON ((120.84469185 31.11356868, 120.8520539 31.11356868, 120.8520539 31.10895456, 120.84469185 31.10895456, 120.84469185 31.11356868))"
,132,4958;62370;62371;62373,4,residential;service;service;service,,,,120.85573492,31.11126162,"POLYGON ((120.8520539 31.11356868, 120.85941594 31.11356868, 120.85941594 31.10895456, 120.8520539 31.10895456, 120.8520539 31.11356868))"
,133,18076;18083;18084;62372;62374;62375;62376;62377;62378;62379,10,unclassified;unclassified;unclassified;service;service;service;service;service;service;unclassified,,,,120.86309697,31.11126162,"POLYGON ((120.85941594 31.11356868, 120.86677799 31.11356868, 120.86677799 31.10895456, 120.85941594 31.10895456, 120.85941594 31.11356868))"
,134,18103;18104,2,tertiary;tertiary,,,,120.87045901,31.11126162,"POLYGON ((120.86677799 31.11356868, 120.87414003 31.11356868, 120.87414003 31.10895456, 120.86677799 31.10895456, 120.86677799 31.11356868))"
,135,18089;18090;18101,3,tertiary;tertiary;tertiary,,,,120.8851831,31.11126162,"POLYGON ((120.88150208 31.11356868, 120.88886412 31.11356868, 120.88886412 31.10895456, 120.88150208 31.10895456, 120.88150208 31.11356868))"
,136,18085;18088;18105,3,tertiary;tertiary;tertiary,,,,120.89254514,31.11126162,"POLYGON ((120.88886412 31.11356868, 120.89622617 31.11356868, 120.89622617 31.10895456, 120.88886412 31.10895456, 120.88886412 31.11356868))"
,137,18071;18072,2,tertiary;tertiary,,,,120.89990719,31.11126162,"POLYGON ((120.89622617 31.11356868, 120.90358821 31.11356868, 120.90358821 31.10895456, 120.89622617 31.10895456, 120.89622617 31.11356868))"
,138,18078;18079;18082;18086;18087;18091;18092;18093;18095;18100,10,unclassified;unclassified;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;unclassified;unclassified,,,,120.90726924,31.11126162,"POLYGON ((120.90358821 31.11356868, 120.91095026 31.11356868, 120.91095026 31.10895456, 120.90358821 31.10895456, 120.90358821 31.11356868))"
,139,1076;18073;18077;18080;18081;18094;18096;18102,8,primary;unclassified;tertiary;tertiary;tertiary;unclassified;unclassified;primary,,,,120.91463128,31.11126162,"POLYGON ((120.91095026 31.11356868, 120.9183123 31.11356868, 120.9183123 31.10895456, 120.91095026 31.10895456, 120.91095026 31.11356868))"
,140,60518,1,unclassified,,,,120.92199332,31.11126162,"POLYGON ((120.9183123 31.11356868, 120.92567435 31.11356868, 120.92567435 31.10895456, 120.9183123 31.10895456, 120.9183123 31.11356868))"
,141,8226,1,unclassified,,,,121.00297582,31.11126162,"POLYGON ((120.9992948 31.11356868, 121.00665685 31.11356868, 121.00665685 31.10895456, 120.9992948 31.10895456, 120.9992948 31.11356868))"
,142,8205;8206;8223;8225;8376;8377;8378;8379;8380;47836;47837;47838;47839;47840;47841;63430;63788;63789;63790,19,unclassified;unclassified;service;unclassified;unclassified;service;service;service;service;service;service;service;service;unclassified;service;unclassified;service;service;service,,,,121.01033787,31.11126162,"POLYGON ((121.00665685 31.11356868, 121.01401889 31.11356868, 121.01401889 31.10895456, 121.00665685 31.10895456, 121.00665685 31.11356868))"
,143,46184,1,residential,,,,120.29621948,31.11587574,"POLYGON ((120.29253846 31.1181828, 120.29990051 31.1181828, 120.29990051 31.11356868, 120.29253846 31.11356868, 120.29253846 31.1181828))"
,144,46185,1,primary,,,,120.30358153,31.11587574,"POLYGON ((120.29990051 31.1181828, 120.30726255 31.1181828, 120.30726255 31.11356868, 120.29990051 31.11356868, 120.29990051 31.1181828))"
,145,9999,1,service,,,,120.31094358,31.11587574,"POLYGON ((120.30726255 31.1181828, 120.3146246 31.1181828, 120.3146246 31.11356868, 120.30726255 31.11356868, 120.30726255 31.1181828))"
,146,11893,1,primary,,,,120.39192607,31.11587574,"POLYGON ((120.38824505 31.1181828, 120.39560709 31.1181828, 120.39560709 31.11356868, 120.38824505 31.11356868, 120.38824505 31.1181828))"
,147,11892,1,primary,,,,120.39928811,31.11587574,"POLYGON ((120.39560709 31.1181828, 120.40296914 31.1181828, 120.40296914 31.11356868, 120.39560709 31.11356868, 120.39560709 31.1181828))"
,148,11903;19591,2,primary;primary,,,,120.45818448,31.11587574,"POLYGON ((120.45450346 31.1181828, 120.4618655 31.1181828, 120.4618655 31.11356868, 120.45450346 31.11356868, 120.45450346 31.1181828))"
,149,31461,1,secondary,,,,120.47290857,31.11587574,"POLYGON ((120.46922755 31.1181828, 120.47658959 31.1181828, 120.47658959 31.11356868, 120.46922755 31.11356868, 120.46922755 31.1181828))"
,150,38230;38231;38232,3,service;service;service,,,,120.5759772,31.11587574,"POLYGON ((120.57229618 31.1181828, 120.57965822 31.1181828, 120.57965822 31.11356868, 120.57229618 31.11356868, 120.57229618 31.1181828))"
,151,38216;38217,2,service;tertiary,,,,120.59806334,31.11587574,"POLYGON ((120.59438231 31.1181828, 120.60174436 31.1181828, 120.60174436 31.11356868, 120.59438231 31.11356868, 120.59438231 31.1181828))"
,152,23966;23967;47523,3,secondary;secondary;secondary,,,,120.60542538,31.11587574,"POLYGON ((120.60174436 31.1181828, 120.6091064 31.1181828, 120.6091064 31.11356868, 120.60174436 31.11356868, 120.60174436 31.1181828))"
,153,49215,1,tertiary,,,,120.61278742,31.11587574,"POLYGON ((120.6091064 31.1181828, 120.61646845 31.1181828, 120.61646845 31.11356868, 120.6091064 31.11356868, 120.6091064 31.1181828))"
,154,23968;23969;26715;47462;47638,5,secondary;secondary;secondary;primary;primary,,,,120.62014948,31.11587574,"POLYGON ((120.61646845 31.1181828, 120.6238305 31.1181828, 120.6238305 31.11356868, 120.61646845 31.11356868, 120.61646845 31.1181828))"
,155,23970;27187;27190;42222,4,secondary;secondary;secondary;secondary,,,,120.62751152,31.11587574,"POLYGON ((120.6238305 31.1181828, 120.63119254 31.1181828, 120.63119254 31.11356868, 120.6238305 31.11356868, 120.6238305 31.1181828))"
,156,38079;42223;49451,3,service;secondary;service,,,,120.63487356,31.11587574,"POLYGON ((120.63119254 31.1181828, 120.63855459 31.1181828, 120.63855459 31.11356868, 120.63119254 31.11356868, 120.63119254 31.1181828))"
,157,23971;34057,2,secondary;secondary,,,,120.64223561,31.11587574,"POLYGON ((120.63855459 31.1181828, 120.64591663 31.1181828, 120.64591663 31.11356868, 120.63855459 31.11356868, 120.63855459 31.1181828))"
,158,3876;3878;31180;31181;42234;42235,6,unclassified;secondary;secondary;unclassified;secondary;secondary,,,,120.64959766,31.11587574,"POLYGON ((120.64591663 31.1181828, 120.65327868 31.1181828, 120.65327868 31.11356868, 120.64591663 31.11356868, 120.64591663 31.1181828))"
,159,3875;31182;37129;37130;37131;37132,6,secondary;secondary;tertiary;tertiary;secondary;secondary,,,,120.6569597,31.11587574,"POLYGON ((120.65327868 31.1181828, 120.66064072 31.1181828, 120.66064072 31.11356868, 120.65327868 31.11356868, 120.65327868 31.1181828))"
,160,3877;31177;31178;31179;31183;31184;31188;31190,8,tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;secondary;secondary,,,,120.66432174,31.11587574,"POLYGON ((120.66064072 31.1181828, 120.66800277 31.1181828, 120.66800277 31.11356868, 120.66064072 31.11356868, 120.66064072 31.1181828))"
,161,3463;3874;19587,3,tertiary;secondary;secondary,,,,120.67168379,31.11587574,"POLYGON ((120.66800277 31.1181828, 120.67536481 31.1181828, 120.67536481 31.11356868, 120.66800277 31.11356868, 120.66800277 31.1181828))"
,162,3302;17766;17783;38213;38214,5,motorway;secondary;tertiary;tertiary;residential,,,,120.67904584,31.11587574,"POLYGON ((120.67536481 31.1181828, 120.68272686 31.1181828, 120.68272686 31.11356868, 120.67536481 31.11356868, 120.67536481 31.1181828))"
,163,3301;3303;3304;11468,4,motorway;motorway;motorway;tertiary,,,,120.68640788,31.11587574,"POLYGON ((120.68272686 31.1181828, 120.6900889 31.1181828, 120.6900889 31.11356868, 120.68272686 31.11356868, 120.68272686 31.1181828))"
,164,11417;12559;12560,3,tertiary;tertiary;tertiary,,,,120.69376992,31.11587574,"POLYGON ((120.6900889 31.1181828, 120.69745095 31.1181828, 120.69745095 31.11356868, 120.6900889 31.11356868, 120.6900889 31.1181828))"
,165,11416,1,secondary,,,,120.70113197,31.11587574,"POLYGON ((120.69745095 31.1181828, 120.70481299 31.1181828, 120.70481299 31.11356868, 120.69745095 31.11356868, 120.69745095 31.1181828))"
,166,32315,1,tertiary,,,,120.73794219,31.11587574,"POLYGON ((120.73426117 31.1181828, 120.74162322 31.1181828, 120.74162322 31.11356868, 120.73426117 31.11356868, 120.73426117 31.1181828))"
,167,5091;12451;12452,3,secondary;unclassified;unclassified,,,,120.78211447,31.11587574,"POLYGON ((120.77843344 31.1181828, 120.78579549 31.1181828, 120.78579549 31.11356868, 120.77843344 31.11356868, 120.77843344 31.1181828))"
,168,12453;12454,2,tertiary;tertiary,,,,120.78947651,31.11587574,"POLYGON ((120.78579549 31.1181828, 120.79315753 31.1181828, 120.79315753 31.11356868, 120.78579549 31.11356868, 120.78579549 31.1181828))"
,169,4982;4995;5102;5106;5119;12376;12377;57461;57462;57484;57489;57491;57492;57497,14,primary;primary;primary;primary;primary;primary;primary;primary;unclassified;primary;unclassified;residential;residential;primary,,,,120.79683855,31.11587574,"POLYGON ((120.79315753 31.1181828, 120.80051958 31.1181828, 120.80051958 31.11356868, 120.79315753 31.11356868, 120.79315753 31.1181828))"
,170,57483;57485;57508,3,primary;residential;primary,,,,120.80420061,31.11587574,"POLYGON ((120.80051958 31.1181828, 120.80788163 31.1181828, 120.80788163 31.11356868, 120.80051958 31.11356868, 120.80051958 31.1181828))"
,171,4989;4990;26473;57447;57501;57507,6,primary;primary;primary;primary;unclassified;primary,,,,120.81156265,31.11587574,"POLYGON ((120.80788163 31.1181828, 120.81524367 31.1181828, 120.81524367 31.11356868, 120.80788163 31.11356868, 120.80788163 31.1181828))"
,172,4988;57448;57474;57477;57500;57506,6,primary;unclassified;primary;track;unclassified;unclassified,,,,120.81892469,31.11587574,"POLYGON ((120.81524367 31.1181828, 120.82260572 31.1181828, 120.82260572 31.11356868, 120.81524367 31.11356868, 120.81524367 31.1181828))"
,173,4980;4986,2,primary;primary,,,,120.82628674,31.11587574,"POLYGON ((120.82260572 31.1181828, 120.82996776 31.1181828, 120.82996776 31.11356868, 120.82260572 31.11356868, 120.82260572 31.1181828))"
,174,2064;4965;4967;4971;4977;8831;8832;8833;8834;8835;20226;20228;37241;37242;37246;37248;37249;37250;37251;37288;37289;37290;37291;37292;37293;37294;37296;37297;37330;37334;37335;37336;45991;45995,34,primary;primary;secondary;primary;primary;primary;residential;residential;service;service;footway;footway;footway;footway;footway;footway;unclassified;unclassified;unclassified;service;footway;footway;footway;footway;footway;footway;footway;service;footway;service;service;footway;footway;footway,,,,120.84101083,31.11587574,"POLYGON ((120.83732981 31.1181828, 120.84469185 31.1181828, 120.84469185 31.11356868, 120.83732981 31.11356868, 120.83732981 31.1181828))"
,175,2088;4961;4963;4973;5158;5162;5163;5164;5165;8508;8509;8510;8512;8516;20227;20229;20230;32436;32437;37224;37225;37226;37227;37228;37229;37230;37231;37232;37233;37234;37235;37236;37237;37238;37239;37240;37243;37244;37245;37247;37252;37305;37306;37320;37321;37326;37327;37328;37329;37331;37332;37333;37337;37338;37339;37340;45937;45974;45975;45976;45977;45978;45986;45987;45994;45996;45997;45998;45999;46000;46001;46002;46003;46004;46005;46006;62383;62384;62385,79,tertiary;tertiary;tertiary;tertiary;residential;residential;tertiary;residential;tertiary;tertiary;service;footway;footway;footway;footway;footway;footway;tertiary;tertiary;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;service;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;tertiary;footway;footway;service;footway;footway;tertiary;service;service;footway;footway;footway;footway;footway;footway;service;footway;service;service;service;tertiary;footway;footway;tertiary;service;service,,,,120.84837287,31.11587574,"POLYGON ((120.84469185 31.1181828, 120.8520539 31.1181828, 120.8520539 31.11356868, 120.84469185 31.11356868, 120.84469185 31.1181828))"
,176,2086;2089;2090;2093;2094;2097;4964;4966;4968;4969;4976;5157;5159;5160;5161;5166;5167;5169;5170;5171;62365;62366;62367;62368;62369,25,residential;residential;tertiary;tertiary;residential;residential;residential;residential;residential;residential;tertiary;tertiary;tertiary;residential;residential;residential;residential;residential;residential;residential;tertiary;service;service;service;service,,,,120.85573492,31.11587574,"POLYGON ((120.8520539 31.1181828, 120.85941594 31.1181828, 120.85941594 31.11356868, 120.8520539 31.11356868, 120.8520539 31.1181828))"
,177,4974;5168,2,residential;residential,,,,120.86309697,31.11587574,"POLYGON ((120.85941594 31.1181828, 120.86677799 31.1181828, 120.86677799 31.11356868, 120.85941594 31.11356868, 120.85941594 31.1181828))"
,178,18074;18075;18097,3,unclassified;unclassified;unclassified,,,,120.90726924,31.11587574,"POLYGON ((120.90358821 31.1181828, 120.91095026 31.1181828, 120.91095026 31.11356868, 120.90358821 31.11356868, 120.90358821 31.1181828))"
,179,1068;60526,2,primary;service,,,,120.91463128,31.11587574,"POLYGON ((120.91095026 31.1181828, 120.9183123 31.1181828, 120.9183123 31.11356868, 120.91095026 31.11356868, 120.91095026 31.1181828))"
,180,1058;1070;17872;17873;17874;60523;60524;60525;60527;60528;60529,11,unclassified;primary;unclassified;unclassified;unclassified;unclassified;residential;residential;unclassified;residential;unclassified,,,,120.92199332,31.11587574,"POLYGON ((120.9183123 31.1181828, 120.92567435 31.1181828, 120.92567435 31.11356868, 120.9183123 31.11356868, 120.9183123 31.1181828))"
