name,cell_id,element,num_element,activity_type,ctrl_type,node_type,poi_id,x_coord,y_coord,boundary
,3776,9204;22390;22391;26849;27521;27723;27724,7,tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary,,,,-111.97224378,33.37614479,"POLYGON ((-111.97423525 33.37710749, -111.9702523 33.37710749, -111.9702523 33.37518208, -111.97423525 33.37518208, -111.97423525 33.37710749))"
,3777,27523,1,motorway,,,,-111.96826083,33.37614479,"POLYGON ((-111.9702523 33.37710749, -111.96626936 33.37710749, -111.96626936 33.37518208, -111.9702523 33.37518208, -111.9702523 33.37710749))"
,3778,18357;44750;44751;46936,4,tertiary;tertiary;tertiary;tertiary,,,,-111.96427789,33.37614479,"POLYGON ((-111.96626936 33.37710749, -111.96228642 33.37710749, -111.96228642 33.37518208, -111.96626936 33.37518208, -111.96626936 33.37710749))"
,3779,4611;4612;8687;20251;20252,5,residential;residential;tertiary;tertiary;tertiary,,,,-111.95232907,33.37614479,"POLYGON ((-111.95432054 33.37710749, -111.95033759 33.37710749, -111.95033759 33.37518208, -111.95432054 33.37518208, -111.95432054 33.37710749))"
,3780,2451;22366;22367,3,residential;residential;residential,,,,-111.94834612,33.37614479,"POLYGON ((-111.95033759 33.37710749, -111.94635465 33.37710749, -111.94635465 33.37518208, -111.95033759 33.37518208, -111.95033759 33.37710749))"
,3781,25182,1,secondary,,,,-111.94436318,33.37614479,"POLYGON ((-111.94635465 33.37710749, -111.94237171 33.37710749, -111.94237171 33.37518208, -111.94635465 33.37518208, -111.94635465 33.37710749))"
,3782,9911;9912;10423;10424;25354;26034,6,residential;residential;tertiary;tertiary;residential;residential,,,,-111.94038024,33.37614479,"POLYGON ((-111.94237171 33.37710749, -111.93838877 33.37710749, -111.93838877 33.37518208, -111.94237171 33.37518208, -111.94237171 33.37710749))"
,3783,13814;15705;17458;21132;21133;23627;23628,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.9363973,33.37614479,"POLYGON ((-111.93838877 33.37710749, -111.93440583 33.37710749, -111.93440583 33.37518208, -111.93838877 33.37518208, -111.93838877 33.37710749))"
,3784,17319;17459;17460;21134,4,residential;residential;residential;residential,,,,-111.93241435,33.37614479,"POLYGON ((-111.93440583 33.37710749, -111.93042288 33.37710749, -111.93042288 33.37518208, -111.93440583 33.37518208, -111.93440583 33.37710749))"
,3785,1061;4931;9764;16609;31576;38013,6,residential;secondary;residential;residential;secondary;residential,,,,-111.92843141,33.37614479,"POLYGON ((-111.93042288 33.37710749, -111.92643994 33.37710749, -111.92643994 33.37518208, -111.93042288 33.37518208, -111.93042288 33.37710749))"
,3786,1062;10383;11912,3,residential;residential;residential,,,,-111.92444847,33.37614479,"POLYGON ((-111.92643994 33.37710749, -111.922457 33.37710749, -111.922457 33.37518208, -111.92643994 33.37518208, -111.92643994 33.37710749))"
,3787,4341;19364;27691;27692;44831;44834;44835;46802,8,residential;tertiary;residential;tertiary;tertiary;tertiary;residential;tertiary,,,,-111.92046553,33.37614479,"POLYGON ((-111.922457 33.37710749, -111.91847406 33.37710749, -111.91847406 33.37518208, -111.922457 33.37518208, -111.922457 33.37710749))"
,3788,4342;6789;19187,3,residential;residential;residential,,,,-111.91648259,33.37614479,"POLYGON ((-111.91847406 33.37710749, -111.91449112 33.37710749, -111.91449112 33.37518208, -111.91847406 33.37518208, -111.91847406 33.37710749))"
,3789,6810;6811;6812;11373;24473;44754,6,residential;residential;residential;residential;residential;residential,,,,-111.91249964,33.37614479,"POLYGON ((-111.91449112 33.37710749, -111.91050817 33.37710749, -111.91050817 33.37518208, -111.91449112 33.37518208, -111.91449112 33.37710749))"
,3790,8915;8916;17456;46172,4,secondary;secondary;residential;secondary,signal,,,-111.9085167,33.37614479,"POLYGON ((-111.91050817 33.37710749, -111.90652523 33.37710749, -111.90652523 33.37518208, -111.91050817 33.37518208, -111.91050817 33.37710749))"
,3791,17449;17450;17457;21127;21128;21129;23631,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.90453376,33.37614479,"POLYGON ((-111.90652523 33.37710749, -111.90254229 33.37710749, -111.90254229 33.37518208, -111.90652523 33.37518208, -111.90652523 33.37710749))"
,3792,17451;17454;20612;20613;21125;21126;21130;23500;23629;23630;23632,11,tertiary;tertiary;tertiary;tertiary;residential;residential;residential;residential;residential;residential;residential,,,,-111.90055082,33.37614479,"POLYGON ((-111.90254229 33.37710749, -111.89855935 33.37710749, -111.89855935 33.37518208, -111.90254229 33.37518208, -111.90254229 33.37710749))"
,3793,17452;18745;18746;18747;21131;22854,6,residential;residential;residential;residential;residential;residential,,,,-111.89656788,33.37614479,"POLYGON ((-111.89855935 33.37710749, -111.89457641 33.37710749, -111.89457641 33.37518208, -111.89855935 33.37518208, -111.89855935 33.37710749))"
,3794,11973;11974;14605;14918;17453;19816;19876;19877;23799;26318;27238;27239;49173,13,residential;residential;tertiary;tertiary;residential;residential;secondary;residential;tertiary;secondary;secondary;motorway;tertiary,,,,-111.89258494,33.37614479,"POLYGON ((-111.89457641 33.37710749, -111.89059346 33.37710749, -111.89059346 33.37518208, -111.89457641 33.37518208, -111.89457641 33.37710749))"
,3795,14601;14602;17744;19849;19850;19851;19859;26076;26077,9,residential;residential;residential;tertiary;tertiary;tertiary;residential;residential;residential,,,,-111.88860199,33.37614479,"POLYGON ((-111.89059346 33.37710749, -111.88661052 33.37710749, -111.88661052 33.37518208, -111.89059346 33.37518208, -111.89059346 33.37710749))"
,3796,14381;14385;14600;19724;19725;19848;22439;22440;25099;25263,10,residential;residential;residential;residential;residential;tertiary;residential;residential;residential;residential,,,,-111.88461905,33.37614479,"POLYGON ((-111.88661052 33.37710749, -111.88262758 33.37710749, -111.88262758 33.37518208, -111.88661052 33.37518208, -111.88661052 33.37710749))"
,3797,13593;19845;19846;19847;25100;25101;35693;35694;38998;46386,10,tertiary;tertiary;tertiary;tertiary;residential;residential;residential;residential;tertiary;secondary,,,,-111.88063611,33.37614479,"POLYGON ((-111.88262758 33.37710749, -111.87864464 33.37710749, -111.87864464 33.37518208, -111.88262758 33.37518208, -111.88262758 33.37710749))"
,3798,38996;39004;39005;39006;44636,5,secondary;secondary;secondary;secondary;secondary,signal;signal,,,-111.87665316,33.37614479,"POLYGON ((-111.87864464 33.37710749, -111.87466169 33.37710749, -111.87466169 33.37518208, -111.87864464 33.37518208, -111.87864464 33.37710749))"
,3799,6670;17753;19843;19844;19856,5,residential;secondary;secondary;secondary;residential,,,,-111.87267022,33.37614479,"POLYGON ((-111.87466169 33.37710749, -111.87067875 33.37710749, -111.87067875 33.37518208, -111.87466169 33.37518208, -111.87466169 33.37710749))"
,3800,17751;18664;18665;19840;19841;19842;19854;19857,8,residential;secondary;residential;secondary;secondary;secondary;residential;residential,,,,-111.86868728,33.37614479,"POLYGON ((-111.87067875 33.37710749, -111.86669581 33.37710749, -111.86669581 33.37518208, -111.87067875 33.37518208, -111.87067875 33.37710749))"
,3801,10304;12779;14920;18287;19839;19855;28407;35679;35680;35681;35682,11,secondary;residential;residential;secondary;secondary;residential;residential;residential;secondary;residential;residential,,,,-111.86470434,33.37614479,"POLYGON ((-111.86669581 33.37710749, -111.86271287 33.37710749, -111.86271287 33.37518208, -111.86669581 33.37518208, -111.86669581 33.37710749))"
,3802,7003;14611;14612;14919;19853;23119,6,secondary;residential;residential;residential;residential;residential,,,,-111.8607214,33.37614479,"POLYGON ((-111.86271287 33.37710749, -111.85872993 33.37710749, -111.85872993 33.37518208, -111.86271287 33.37518208, -111.86271287 33.37710749))"
,3803,7775;19837;19838;19852;35318,5,residential;residential;residential;residential;residential,,,,-111.85673845,33.37614479,"POLYGON ((-111.85872993 33.37710749, -111.85474698 33.37710749, -111.85474698 33.37518208, -111.85872993 33.37518208, -111.85872993 33.37710749))"
,3804,1581;1582;14614;17745;19836;25093;33193,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.85275551,33.37614479,"POLYGON ((-111.85474698 33.37710749, -111.85076404 33.37710749, -111.85076404 33.37518208, -111.85474698 33.37518208, -111.85474698 33.37710749))"
,3805,9185;9186;9187;14603;14604;14916;14917;19858;25094,9,tertiary;tertiary;tertiary;residential;residential;residential;residential;residential;residential,,,,-111.84877257,33.37614479,"POLYGON ((-111.85076404 33.37710749, -111.8467811 33.37710749, -111.8467811 33.37518208, -111.85076404 33.37518208, -111.85076404 33.37710749))"
,3806,4878;4881;4882,3,residential;residential;residential,,,,-111.84478963,33.37614479,"POLYGON ((-111.8467811 33.37710749, -111.84279816 33.37710749, -111.84279816 33.37518208, -111.8467811 33.37518208, -111.8467811 33.37710749))"
,3807,32563;32569;33967;44280,4,primary;primary;primary;primary,signal;signal,,,-111.84080669,33.37614479,"POLYGON ((-111.84279816 33.37710749, -111.83881522 33.37710749, -111.83881522 33.37518208, -111.84279816 33.37518208, -111.84279816 33.37710749))"
,3808,47485,1,tertiary,,,,-111.83682375,33.37614479,"POLYGON ((-111.83881522 33.37710749, -111.83483227 33.37710749, -111.83483227 33.37518208, -111.83881522 33.37518208, -111.83881522 33.37710749))"
,3809,42362;42582;44651,3,secondary;secondary;secondary,,,,-111.82487492,33.37614479,"POLYGON ((-111.82686639 33.37710749, -111.82288345 33.37710749, -111.82288345 33.37518208, -111.82686639 33.37518208, -111.82686639 33.37710749))"
,3810,7448;16958;17501;28579,4,tertiary;tertiary;unclassified;unclassified,,,,-111.82089198,33.37614479,"POLYGON ((-111.82288345 33.37710749, -111.81890051 33.37710749, -111.81890051 33.37518208, -111.82288345 33.37518208, -111.82288345 33.37710749))"
,3811,7447;21060;36258,3,unclassified;unclassified;unclassified,,,,-111.81690904,33.37614479,"POLYGON ((-111.81890051 33.37710749, -111.81491756 33.37710749, -111.81491756 33.37518208, -111.81890051 33.37518208, -111.81890051 33.37710749))"
,3812,21059;36257;36260,3,tertiary;tertiary;tertiary,,,,-111.81292609,33.37614479,"POLYGON ((-111.81491756 33.37710749, -111.81093462 33.37710749, -111.81093462 33.37518208, -111.81491756 33.37518208, -111.81491756 33.37710749))"
,3813,12122;36259;44758,3,secondary;unclassified;secondary,,,,-111.80894315,33.37614479,"POLYGON ((-111.81093462 33.37710749, -111.80695168 33.37710749, -111.80695168 33.37518208, -111.81093462 33.37518208, -111.81093462 33.37710749))"
,3814,2091;2092;2093;11652;12121;17503;21058,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.80496021,33.37614479,"POLYGON ((-111.80695168 33.37710749, -111.80296874 33.37710749, -111.80296874 33.37518208, -111.80695168 33.37518208, -111.80695168 33.37710749))"
,3815,17499;17500,2,residential;residential,,,,-111.80097727,33.37614479,"POLYGON ((-111.80296874 33.37710749, -111.7989858 33.37710749, -111.7989858 33.37518208, -111.80296874 33.37518208, -111.80296874 33.37710749))"
,3816,36748,1,residential,,,,-111.79699433,33.37614479,"POLYGON ((-111.7989858 33.37710749, -111.79500285 33.37710749, -111.79500285 33.37518208, -111.7989858 33.37518208, -111.7989858 33.37710749))"
,3817,4375;4376;4377;9003;9004;9005;12409;12410;13734;17502;24289;24290;39352;39354,14,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.79301138,33.37614479,"POLYGON ((-111.79500285 33.37710749, -111.79101991 33.37710749, -111.79101991 33.37518208, -111.79500285 33.37518208, -111.79500285 33.37710749))"
,3818,7025;7026;43161,3,residential;residential;secondary,,,,-111.78902844,33.37614479,"POLYGON ((-111.79101991 33.37710749, -111.78703697 33.37710749, -111.78703697 33.37518208, -111.79101991 33.37518208, -111.79101991 33.37710749))"
,3819,2086;14113;21836;22386;37455,5,residential;residential;residential;residential;residential,,,,-111.7850455,33.37614479,"POLYGON ((-111.78703697 33.37710749, -111.78305403 33.37710749, -111.78305403 33.37518208, -111.78703697 33.37518208, -111.78703697 33.37710749))"
,3820,2081;2082;2083;2084;2087;14105;14106;14112;14726;21137;21426,11,residential;residential;tertiary;residential;residential;residential;residential;tertiary;residential;residential;residential,,,,-111.78106256,33.37614479,"POLYGON ((-111.78305403 33.37710749, -111.77907108 33.37710749, -111.77907108 33.37518208, -111.78305403 33.37518208, -111.78305403 33.37710749))"
,3821,2085;14107;18137;21138,4,residential;residential;residential;residential,,,,-111.77707961,33.37614479,"POLYGON ((-111.77907108 33.37710749, -111.77508814 33.37710749, -111.77508814 33.37518208, -111.77907108 33.37518208, -111.77907108 33.37710749))"
,3822,3244;18266;39702,3,secondary;residential;residential,,,,-111.77309667,33.37614479,"POLYGON ((-111.77508814 33.37710749, -111.7711052 33.37710749, -111.7711052 33.37518208, -111.77508814 33.37518208, -111.77508814 33.37710749))"
,3823,8970,1,residential,,,,-111.76911373,33.37614479,"POLYGON ((-111.7711052 33.37710749, -111.76712226 33.37710749, -111.76712226 33.37518208, -111.7711052 33.37518208, -111.7711052 33.37710749))"
,3824,20475;24389;24390;25300;25301;26105;28480;28481;35539,9,residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.76513079,33.37614479,"POLYGON ((-111.76712226 33.37710749, -111.76313932 33.37710749, -111.76313932 33.37518208, -111.76712226 33.37518208, -111.76712226 33.37710749))"
,3825,6367;7978;17629;20476;20605;24988;27158;27159;39715,9,tertiary;residential;residential;residential;residential;residential;residential;residential;tertiary,,,,-111.76114784,33.37614479,"POLYGON ((-111.76313932 33.37710749, -111.75915637 33.37710749, -111.75915637 33.37518208, -111.76313932 33.37518208, -111.76313932 33.37710749))"
,3826,27164,1,residential,,,,-111.7571649,33.37614479,"POLYGON ((-111.75915637 33.37710749, -111.75517343 33.37710749, -111.75517343 33.37518208, -111.75915637 33.37518208, -111.75915637 33.37710749))"
,3827,27165;39375,2,residential;secondary,,,,-111.75318196,33.37614479,"POLYGON ((-111.75517343 33.37710749, -111.75119049 33.37710749, -111.75119049 33.37518208, -111.75517343 33.37518208, -111.75517343 33.37710749))"
,3828,7975;7976;27124;27129,4,residential;residential;residential;residential,,,,-111.74919902,33.37614479,"POLYGON ((-111.75119049 33.37710749, -111.74720755 33.37710749, -111.74720755 33.37518208, -111.75119049 33.37518208, -111.75119049 33.37710749))"
,3829,7977;12938;27120;27126;27127,5,residential;residential;residential;residential;residential,,,,-111.74521608,33.37614479,"POLYGON ((-111.74720755 33.37710749, -111.74322461 33.37710749, -111.74322461 33.37518208, -111.74720755 33.37518208, -111.74720755 33.37710749))"
,3830,2541;8394;12264;12265;12705;12706;18355;18356;20162;25105,10,residential;tertiary;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.74123314,33.37614479,"POLYGON ((-111.74322461 33.37710749, -111.73924166 33.37710749, -111.73924166 33.37518208, -111.74322461 33.37518208, -111.74322461 33.37710749))"
