name,link_id,from_cell_id,to_cell_id,length,lanes,free_speed,capacity,geometry,allowed_uses,number_of_micro_link
,225,5262,5263,70.61168158017475,,,,"LINESTRING (-111.75318196 33.40695124, -111.74919902 33.40695124)",auto,1
,226,5262,5168,157.77782744477545,2.0,72.0,,"LINESTRING (-111.75318196 33.40695124, -111.75318196 33.40502584)",auto,3
,227,5168,5262,157.77782744477545,2.0,72.0,,"LINESTRING (-111.75318196 33.40502584, -111.75318196 33.40695124)",auto,3
,228,5765,5687,76.45768759251315,1.0,,,"LINESTRING (-111.70538666 33.41850366, -111.70538666 33.41657826)",auto,2
,229,5687,5765,76.45768759251315,1.0,,,"LINESTRING (-111.70538666 33.41657826, -111.70538666 33.41850366)",auto,2
,230,4271,4273,645.2553749984231,3.5,104.0,,"LINESTRING (-111.74521608 33.3857718, -111.73725019 33.3857718)",auto,2
,231,4546,4460,122.40933189571157,,,,"LINESTRING (-111.70538666 33.39154801, -111.70538666 33.38962261)",auto,2
,232,4460,4546,122.40933189571157,,,,"LINESTRING (-111.70538666 33.38962261, -111.70538666 33.39154801)",auto,2
,233,4460,4367,60.210828344778136,,,,"LINESTRING (-111.70538666 33.38962261, -111.70538666 33.38769721)",auto,4
,234,4367,4460,60.210828344778136,,,,"LINESTRING (-111.70538666 33.38769721, -111.70538666 33.38962261)",auto,4
,235,2892,2964,157.95239003412203,2.25,104.0,,"LINESTRING (-111.89258494 33.35496535, -111.89258494 33.35689075)",auto,6
,236,2964,2892,141.82454818267632,2.3333333333333335,104.0,,"LINESTRING (-111.89258494 33.35689075, -111.89258494 33.35496535)",auto,5
,237,7159,7160,46.441301879431265,,,,"LINESTRING (-111.82089198 33.45508632, -111.81690904 33.45508632)",auto,2
,238,7160,7159,46.441301879431265,,,,"LINESTRING (-111.81690904 33.45508632, -111.82089198 33.45508632)",auto,2
,239,6856,6776,151.1527632027961,,,,"LINESTRING (-111.81690904 33.44738471, -111.81690904 33.44545931)",auto,2
,240,6776,6856,151.1527632027961,,,,"LINESTRING (-111.81690904 33.44545931, -111.81690904 33.44738471)",auto,2
,241,6605,6674,74.76735573349312,1.6666666666666667,64.0,,"LINESTRING (-111.98020966 33.4416085, -111.98020966 33.44353391)",auto,3
,242,4245,4243,765.8490381140589,1.0,,,"LINESTRING (-111.84877257 33.3857718, -111.85673845 33.3857718)",auto,1
,243,7182,7183,103.93938219644254,1.0,40.0,,"LINESTRING (-111.71335254 33.45508632, -111.7093696 33.45508632)",auto,2
,244,7183,7182,103.93938219644254,1.0,40.0,,"LINESTRING (-111.7093696 33.45508632, -111.71335254 33.45508632)",auto,2
,245,5052,5051,313.9070828385552,,,,"LINESTRING (-111.87267022 33.40310043, -111.87665316 33.40310043)",auto,1
,246,5051,5052,313.90708283855514,,,,"LINESTRING (-111.87665316 33.40310043, -111.87267022 33.40310043)",auto,1
,247,1088,1007,94.8407310630213,1.3333333333333333,40.0,,"LINESTRING (-111.87665316 33.31068107, -111.87665316 33.30875567)",auto,3
,248,1007,1088,94.8407310630213,1.3333333333333333,40.0,,"LINESTRING (-111.87665316 33.30875567, -111.87665316 33.31068107)",auto,3
,249,7632,7548,96.51314330239263,1.0,40.0,,"LINESTRING (-111.71335254 33.46663874, -111.71335254 33.46471334)",auto,3
,250,7548,7632,96.51314330239263,1.0,40.0,,"LINESTRING (-111.71335254 33.46471334, -111.71335254 33.46663874)",auto,3
,251,7548,7470,231.79018422600865,1.0,40.0,,"LINESTRING (-111.71335254 33.46471334, -111.71335254 33.46278794)",auto,4
,252,7470,7548,231.79018422600865,1.0,40.0,,"LINESTRING (-111.71335254 33.46278794, -111.71335254 33.46471334)",auto,4
,253,7471,7549,86.76950364599661,1.0,40.0,,"LINESTRING (-111.7093696 33.46278794, -111.7093696 33.46471334)",auto,5
,254,7549,7471,86.76950364599661,1.0,40.0,,"LINESTRING (-111.7093696 33.46471334, -111.7093696 33.46278794)",auto,5
,255,7549,7633,86.36422129792956,1.0,40.0,,"LINESTRING (-111.7093696 33.46471334, -111.7093696 33.46663874)",auto,4
,256,7633,7549,86.36422129792956,1.0,40.0,,"LINESTRING (-111.7093696 33.46663874, -111.7093696 33.46471334)",auto,4
,257,6411,6412,221.0010358569184,3.5,104.0,,"LINESTRING (-111.87665316 33.43583229, -111.87267022 33.43583229)",auto,2
,258,7110,7109,78.47447868633361,1.0,40.0,,"LINESTRING (-111.71335254 33.45316092, -111.71733548 33.45316092)",auto,4
,259,7109,7110,78.47447868633361,1.0,40.0,,"LINESTRING (-111.71733548 33.45316092, -111.71335254 33.45316092)",auto,4
,260,6907,6832,264.1764631088122,2.0,,,"LINESTRING (-111.96826083 33.44931012, -111.96826083 33.44738471)",auto,1
,261,6936,6935,140.0918928328604,,,,"LINESTRING (-111.79699433 33.44931012, -111.80097727 33.44931012)",auto,3
,262,6935,6936,140.0918928328604,,,,"LINESTRING (-111.80097727 33.44931012, -111.79699433 33.44931012)",auto,3
,263,7277,7205,128.41812414459878,1.75,64.0,,"LINESTRING (-111.98817554 33.45893713, -111.98817554 33.45701173)",auto,4
,264,6905,6828,72.90441683974579,1.0,,,"LINESTRING (-111.9841926 33.44931012, -111.9841926 33.44738471)",auto,2
,265,6829,6978,276.7690516147588,1.0,88.0,,"LINESTRING (-111.98020966 33.44738471, -111.98020966 33.45123552)",auto,1
,266,4373,4372,345.0487416290804,2.0,,,"LINESTRING (-111.681489 33.38769721, -111.68547195 33.38769721)",auto,1
,267,6829,6906,80.39193378458461,1.6666666666666667,48.0,,"LINESTRING (-111.98020966 33.44738471, -111.98020966 33.44931012)",auto,3
,268,4020,4280,697.9618883245571,,,,"LINESTRING (-111.70140371 33.37999559, -111.70140371 33.3857718)",auto,1
,269,4280,4020,697.9618883245572,,,,"LINESTRING (-111.70140371 33.3857718, -111.70140371 33.37999559)",auto,1
,270,5284,5190,84.54803910736837,,,,"LINESTRING (-111.66157429 33.40695124, -111.66157429 33.40502584)",auto,3
,271,5190,5284,84.54803910736837,,,,"LINESTRING (-111.66157429 33.40502584, -111.66157429 33.40695124)",auto,3
,272,841,923,310.6519969646581,,,,"LINESTRING (-111.87665316 33.30490486, -111.87267022 33.30683027)",auto,1
,273,923,841,310.65199696465817,,,,"LINESTRING (-111.87267022 33.30683027, -111.87665316 33.30490486)",auto,1
,274,1817,2064,474.4807558747517,1.0,,,"LINESTRING (-111.97224378 33.3280097, -111.97224378 33.33378591)",auto,1
,275,4377,4376,13.626828843268122,2.0,,,"LINESTRING (-111.66555723 33.38769721, -111.66954018 33.38769721)",auto,2
,276,4283,4284,458.07480739907515,1.0,,,"LINESTRING (-111.68945489 33.3857718, -111.68547195 33.3857718)",auto,1
,277,4249,4247,641.0068085694795,1.0,,,"LINESTRING (-111.8328408 33.3857718, -111.84080669 33.3857718)",auto,1
,278,7182,7110,92.39187201032814,,,,"LINESTRING (-111.71335254 33.45508632, -111.71335254 33.45316092)",auto,1
,279,7110,7182,92.39187201032814,,,,"LINESTRING (-111.71335254 33.45316092, -111.71335254 33.45508632)",auto,1
,280,7111,7183,105.19819163391196,1.0,,,"LINESTRING (-111.7093696 33.45316092, -111.7093696 33.45508632)",auto,2
,281,7183,7111,83.98654529389827,1.0,,,"LINESTRING (-111.7093696 33.45508632, -111.7093696 33.45316092)",auto,2
,282,4017,4102,167.63334213928908,1.0,,,"LINESTRING (-111.71335254 33.37999559, -111.71335254 33.381921)",auto,2
,283,4102,4017,167.63334213928908,1.0,,,"LINESTRING (-111.71335254 33.381921, -111.71335254 33.37999559)",auto,2
,284,6882,6881,302.73913824128783,,,,"LINESTRING (-111.7093696 33.44738471, -111.71335254 33.44738471)",auto,2
,285,6881,6882,302.73913824128783,,,,"LINESTRING (-111.71335254 33.44738471, -111.7093696 33.44738471)",auto,2
,286,4287,4288,491.25981918071875,2.0,,,"LINESTRING (-111.67352312 33.3857718, -111.66954018 33.3857718)",auto,2
,287,179,180,388.4767611835308,1.0,40.0,,"LINESTRING (-111.96826083 33.28950164, -111.96427789 33.28950164)",auto,1
,288,180,179,388.47676118353075,1.0,40.0,,"LINESTRING (-111.96427789 33.28950164, -111.96826083 33.28950164)",auto,1
,289,4868,4682,426.1168409918523,3.5,104.0,,"LINESTRING (-111.89258494 33.39924962, -111.89258494 33.39539882)",auto,2
,290,4832,4739,54.75569159423306,,,,"LINESTRING (-111.65759135 33.39732422, -111.65759135 33.39539882)",auto,2
,291,7456,7535,146.3680919897492,,,,"LINESTRING (-111.77707961 33.46278794, -111.77707961 33.46471334)",auto,3
,292,7535,7456,146.3680919897492,,,,"LINESTRING (-111.77707961 33.46471334, -111.77707961 33.46278794)",auto,3
,293,7134,6977,310.8380810686121,1.5,,,"LINESTRING (-111.9841926 33.45508632, -111.9841926 33.45123552)",auto,2
,294,6418,6417,61.06360347767035,1.0,40.0,,"LINESTRING (-111.84478963 33.43583229, -111.84877257 33.43583229)",auto,2
,295,6417,6418,61.063603477670355,1.0,40.0,,"LINESTRING (-111.84877257 33.43583229, -111.84478963 33.43583229)",auto,2
,296,6510,6584,108.99605725418503,,,,"LINESTRING (-111.74123314 33.4377577, -111.74123314 33.4396831)",auto,3
,297,6584,6510,108.99605725418503,,,,"LINESTRING (-111.74123314 33.4396831, -111.74123314 33.4377577)",auto,3
,298,7111,7036,118.91235742610999,2.0,,,"LINESTRING (-111.7093696 33.45316092, -111.7093696 33.45123552)",auto,2
,299,7036,7111,170.03401452288946,1.0,,,"LINESTRING (-111.7093696 33.45123552, -111.7093696 33.45316092)",auto,2
,300,359,439,93.73898017806776,,,,"LINESTRING (-111.80496021 33.29335244, -111.80496021 33.29527785)",auto,3
,301,439,359,98.09299808904723,,,,"LINESTRING (-111.80496021 33.29527785, -111.80496021 33.29335244)",auto,2
,302,4171,4088,72.48784711449528,1.0,,,"LINESTRING (-111.78106256 33.3838464, -111.78106256 33.381921)",auto,3
,303,4088,4171,72.48784711449528,1.0,,,"LINESTRING (-111.78106256 33.381921, -111.78106256 33.3838464)",auto,3
,304,7255,7256,290.173538474283,,,,"LINESTRING (-111.70140371 33.45701173, -111.69742077 33.45701173)",auto,1
,305,7256,7255,290.173538474283,,,,"LINESTRING (-111.69742077 33.45701173, -111.70140371 33.45701173)",auto,1
,306,7256,7331,77.19228196785876,,,,"LINESTRING (-111.69742077 33.45701173, -111.69742077 33.45893713)",auto,1
,307,7331,7256,77.19228196785876,,,,"LINESTRING (-111.69742077 33.45893713, -111.69742077 33.45701173)",auto,1
,308,7330,7255,102.87815055611921,2.0,,,"LINESTRING (-111.70140371 33.45893713, -111.70140371 33.45701173)",auto,4
,309,7255,7330,102.87815055611921,2.0,,,"LINESTRING (-111.70140371 33.45701173, -111.70140371 33.45893713)",auto,4
,310,903,986,211.74957518770486,1.0,40.0,,"LINESTRING (-111.96826083 33.30683027, -111.96826083 33.30875567)",auto,2
,311,986,903,211.74957518770483,1.0,40.0,,"LINESTRING (-111.96826083 33.30875567, -111.96826083 33.30683027)",auto,2
,312,4241,4243,605.1289771300878,1.0,,,"LINESTRING (-111.86470434 33.3857718, -111.85673845 33.3857718)",auto,1
,313,6467,6392,502.7920608099075,2.0,88.0,,"LINESTRING (-111.98020966 33.4377577, -111.98020966 33.43583229)",auto,2
,314,7550,7549,134.9612906530884,,,,"LINESTRING (-111.70538666 33.46471334, -111.7093696 33.46471334)",auto,6
,315,7549,7550,134.9612906530884,,,,"LINESTRING (-111.7093696 33.46471334, -111.70538666 33.46471334)",auto,6
,316,2896,2968,73.53605637981613,2.0,40.0,,"LINESTRING (-111.87665316 33.35496535, -111.87665316 33.35689075)",auto,4
,317,2968,2896,73.53605637981613,2.0,40.0,,"LINESTRING (-111.87665316 33.35689075, -111.87665316 33.35496535)",auto,4
,318,2897,2969,200.59599602632557,,40.0,,"LINESTRING (-111.87267022 33.35496535, -111.87267022 33.35689075)",auto,3
,319,2969,2897,200.5959960263256,,40.0,,"LINESTRING (-111.87267022 33.35689075, -111.87267022 33.35496535)",auto,3
,320,7683,7684,289.7687571586569,,,,"LINESTRING (-111.79699433 33.46856415, -111.79301138 33.46856415)",auto,1
,321,7684,7683,289.7687571586569,,,,"LINESTRING (-111.79301138 33.46856415, -111.79699433 33.46856415)",auto,1
,322,523,361,822.4923083661264,,,,"LINESTRING (-111.79301138 33.29720325, -111.79699433 33.29335244)",auto,1
,323,361,523,822.4923083661265,,,,"LINESTRING (-111.79699433 33.29335244, -111.79301138 33.29720325)",auto,1
,324,4239,4238,74.7721206123367,2.6666666666666665,92.0,,"LINESTRING (-111.87267022 33.3857718, -111.87665316 33.3857718)",auto,3
,325,7426,7277,673.467887447747,1.0,,,"LINESTRING (-111.9841926 33.46278794, -111.98817554 33.45893713)",auto,1
,326,5007,5185,465.64661403384486,3.0,72.0,,"LINESTRING (-111.68547195 33.40117503, -111.68547195 33.40502584)",auto,2
,327,5185,5007,461.26876397575916,3.0,72.0,,"LINESTRING (-111.68547195 33.40502584, -111.68547195 33.40117503)",auto,2
,328,5185,5278,212.20431913048742,3.0,72.0,,"LINESTRING (-111.68547195 33.40502584, -111.68547195 33.40695124)",auto,3
,329,5278,5185,163.27264303186126,,,,"LINESTRING (-111.68547195 33.40695124, -111.68547195 33.40502584)",auto,2
,330,6539,6606,527.3713890929052,1.0,96.0,,"LINESTRING (-111.96427789 33.4396831, -111.96826083 33.4416085)",auto,1
,331,6951,6881,76.08692070346684,1.0,,,"LINESTRING (-111.71335254 33.44931012, -111.71335254 33.44738471)",auto,4
,332,6881,6951,76.08692070346683,1.0,,,"LINESTRING (-111.71335254 33.44738471, -111.71335254 33.44931012)",auto,4
,333,5377,5379,621.6034613522971,1.0,,,"LINESTRING (-112.0120732 33.41080205, -112.00410731 33.41080205)",auto,1
,334,2744,2745,78.52542238376523,,,,"LINESTRING (-111.89258494 33.35111454, -111.88860199 33.35111454)",auto,2
,335,2745,2744,78.52542238376523,,,,"LINESTRING (-111.88860199 33.35111454, -111.89258494 33.35111454)",auto,2
,336,6795,6796,124.4372100118446,1.0,,,"LINESTRING (-111.74123314 33.44545931, -111.73725019 33.44545931)",auto,2
,337,6796,6795,124.4372100118446,1.0,,,"LINESTRING (-111.73725019 33.44545931, -111.74123314 33.44545931)",auto,2
,338,1055,972,109.41725884772397,1.0,,,"LINESTRING (-111.67352312 33.30875567, -111.67352312 33.30683027)",auto,1
,339,972,1055,109.41725884772397,1.0,,,"LINESTRING (-111.67352312 33.30683027, -111.67352312 33.30875567)",auto,1
,340,3617,3532,269.3229420941566,,,,"LINESTRING (-111.87267022 33.37229398, -111.87267022 33.37036858)",auto,2
,341,3532,3617,269.32294209415664,,,,"LINESTRING (-111.87267022 33.37036858, -111.87267022 33.37229398)",auto,2
,342,4271,4355,508.8716877755844,1.0,,,"LINESTRING (-111.74521608 33.3857718, -111.75318196 33.38769721)",auto,1
,343,6933,6934,83.82337830703015,,,,"LINESTRING (-111.80894315 33.44931012, -111.80496021 33.44931012)",auto,3
,344,6934,6933,83.82337830703015,,,,"LINESTRING (-111.80496021 33.44931012, -111.80894315 33.44931012)",auto,3
,345,6101,6102,214.9002365843318,,,,"LINESTRING (-111.65759135 33.42620528, -111.65360841 33.42620528)",auto,3
,346,6102,6101,214.9002365843318,,,,"LINESTRING (-111.65360841 33.42620528, -111.65759135 33.42620528)",auto,3
,347,6497,6496,333.46004547212,2.0,,,"LINESTRING (-111.79301138 33.4377577, -111.79699433 33.4377577)",auto,4
,348,6496,6497,333.46004547212,2.0,,,"LINESTRING (-111.79699433 33.4377577, -111.79301138 33.4377577)",auto,4
,349,5439,5359,221.41045683325396,,,,"LINESTRING (-111.70538666 33.41080205, -111.70538666 33.40887664)",auto,5
,350,5359,5439,221.41045683325396,,,,"LINESTRING (-111.70538666 33.40887664, -111.70538666 33.41080205)",auto,5
,351,4227,4226,469.7221618793304,3.5,104.0,,"LINESTRING (-111.92046553 33.3857718, -111.92444847 33.3857718)",auto,3
,352,5539,5384,400.07494363248736,1.0,,,"LINESTRING (-111.98020966 33.41465285, -111.98020966 33.41080205)",auto,1
,353,599,598,226.19168487782235,1.0,,,"LINESTRING (-111.81690904 33.29912865, -111.82089198 33.29912865)",auto,3
,354,598,599,226.19168487782235,1.0,,,"LINESTRING (-111.82089198 33.29912865, -111.81690904 33.29912865)",auto,3
,355,4871,4870,203.874548530123,,,,"LINESTRING (-111.88063611 33.39924962, -111.88461905 33.39924962)",auto,2
,356,4870,4871,203.874548530123,,,,"LINESTRING (-111.88461905 33.39924962, -111.88063611 33.39924962)",auto,2
,357,6036,5959,69.42999128276777,1.0,40.0,,"LINESTRING (-111.96427789 33.42620528, -111.96427789 33.42427987)",auto,3
,358,5959,6036,61.95121198899145,1.0,40.0,,"LINESTRING (-111.96427789 33.42427987, -111.96427789 33.42620528)",auto,3
,359,5959,5870,69.14127631644767,1.0,40.0,,"LINESTRING (-111.96427789 33.42427987, -111.96427789 33.42235447)",auto,4
,360,5870,5959,85.07152058269762,1.0,40.0,,"LINESTRING (-111.96427789 33.42235447, -111.96427789 33.42427987)",auto,3
,361,5464,5388,220.06549777259616,,,,"LINESTRING (-111.96427789 33.41272745, -111.96427789 33.41080205)",auto,1
,362,5388,5464,220.06549777259613,,,,"LINESTRING (-111.96427789 33.41080205, -111.96427789 33.41272745)",auto,1
,363,4311,4310,157.066482189677,,,,"LINESTRING (-111.94436318 33.38769721, -111.94834612 33.38769721)",auto,2
,364,4310,4311,157.066482189677,,,,"LINESTRING (-111.94834612 33.38769721, -111.94436318 33.38769721)",auto,2
,365,4310,4309,251.5641217630459,,,,"LINESTRING (-111.94834612 33.38769721, -111.95232907 33.38769721)",auto,3
,366,4309,4310,251.5641217630459,,,,"LINESTRING (-111.95232907 33.38769721, -111.94834612 33.38769721)",auto,3
,367,4309,4308,308.86174159135476,,,,"LINESTRING (-111.95232907 33.38769721, -111.95631201 33.38769721)",auto,2
,368,4308,4309,308.86174159135476,,,,"LINESTRING (-111.95631201 33.38769721, -111.95232907 33.38769721)",auto,2
,369,4305,4304,186.0870649534583,1.0,,,"LINESTRING (-111.96826083 33.38769721, -111.97224378 33.38769721)",auto,2
,370,4304,4305,186.0870649534583,1.0,,,"LINESTRING (-111.97224378 33.38769721, -111.96826083 33.38769721)",auto,2
,371,4308,4307,81.28454522970453,,,,"LINESTRING (-111.95631201 33.38769721, -111.96029495 33.38769721)",auto,1
,372,4307,4308,81.28454522970453,,,,"LINESTRING (-111.96029495 33.38769721, -111.95631201 33.38769721)",auto,1
,373,1072,1158,83.16832953329221,2.0,,,"LINESTRING (-111.94436318 33.31068107, -111.94436318 33.31260648)",auto,3
,374,1158,1072,111.63686798002225,2.0,,,"LINESTRING (-111.94436318 33.31260648, -111.94436318 33.31068107)",auto,3
,375,1158,1242,156.81970900040864,1.5,,,"LINESTRING (-111.94436318 33.31260648, -111.94436318 33.31453188)",auto,4
,376,1242,1158,96.23135094758531,1.5,,,"LINESTRING (-111.94436318 33.31453188, -111.94436318 33.31260648)",auto,4
,377,1330,1416,118.12206685296962,2.0,,,"LINESTRING (-111.94436318 33.31645728, -111.94436318 33.31838269)",auto,3
,378,1416,1330,107.84015362705753,2.0,,,"LINESTRING (-111.94436318 33.31838269, -111.94436318 33.31645728)",auto,3
,379,1502,1583,117.47900007353873,2.0,40.0,,"LINESTRING (-111.94436318 33.32030809, -111.94436318 33.32223349)",auto,2
,380,1583,1502,117.47900007353873,2.0,40.0,,"LINESTRING (-111.94436318 33.32223349, -111.94436318 33.32030809)",auto,2
,381,3152,3151,227.78071898710596,1.0,,,"LINESTRING (-111.76114784 33.36074156, -111.76513079 33.36074156)",auto,3
,382,3151,3152,207.92575110021485,1.0,,,"LINESTRING (-111.76513079 33.36074156, -111.76114784 33.36074156)",auto,3
,383,3064,3147,362.0046554432063,,,,"LINESTRING (-111.7850455 33.35881615, -111.78106256 33.36074156)",auto,1
,384,3147,3064,362.0046554432062,,,,"LINESTRING (-111.78106256 33.36074156, -111.7850455 33.35881615)",auto,1
,385,3166,3167,194.8262956334089,,40.0,,"LINESTRING (-111.69742077 33.36074156, -111.69343783 33.36074156)",auto,2
,386,3167,3166,194.8262956334089,,40.0,,"LINESTRING (-111.69343783 33.36074156, -111.69742077 33.36074156)",auto,2
,387,3153,3154,82.00976954896663,1.0,,,"LINESTRING (-111.7571649 33.36074156, -111.75318196 33.36074156)",auto,3
,388,3154,3153,82.00976954896663,1.0,,,"LINESTRING (-111.75318196 33.36074156, -111.7571649 33.36074156)",auto,3
,389,2384,2385,334.2362677869443,,,,"LINESTRING (-111.9085167 33.34148752, -111.90453376 33.34148752)",auto,2
,390,2385,2384,334.2362677869443,,,,"LINESTRING (-111.90453376 33.34148752, -111.9085167 33.34148752)",auto,2
,391,2381,2380,414.0894109415849,1.0,,,"LINESTRING (-111.92046553 33.34148752, -111.92444847 33.34148752)",auto,1
,392,2380,2381,414.08941094158484,1.0,,,"LINESTRING (-111.92444847 33.34148752, -111.92046553 33.34148752)",auto,1
,393,2380,2379,191.351585258456,1.0,,,"LINESTRING (-111.92444847 33.34148752, -111.92843141 33.34148752)",auto,1
,394,2379,2380,191.351585258456,1.0,,,"LINESTRING (-111.92843141 33.34148752, -111.92444847 33.34148752)",auto,1
,395,2382,2383,345.65709269982506,,,,"LINESTRING (-111.91648259 33.34148752, -111.91249964 33.34148752)",auto,1
,396,2383,2382,345.65709269982506,,,,"LINESTRING (-111.91249964 33.34148752, -111.91648259 33.34148752)",auto,1
